transaction_id,transaction_date,product_id,product_name,product_category,unit_price,quantity,total_sales,store_id,store_location,customer_id,customer_age,customer_gender,payment_method,seasonal_factor,discount_applied,is_weekend,time_of_day
T4330366,2023-06-04 14:04:56.684203,P4690,T-Shirt,Clothing,31.74,5,141.24,S13,Chicago,C52868,32,M,Cash,0.89,True,True,Afternoon
T9981188,2023-08-15 14:39:36.926810,P2318,Eggs,Groceries,13.59,5,57.76,S18,Houston,C43935,36,M,Credit Card,0.85,False,False,Afternoon
T6081795,2023-06-08 11:42:04.818840,P5629,Dress,Clothing,19.05,3,47.43,S1,Los Angeles,C31547,45,M,Credit Card,0.83,True,False,Morning
T1537972,2022-03-21 20:37:47.018176,P1051,Smartphone,Electronics,1199.83,1,1103.84,S1,Miami,C24920,23,M,Debit Card,0.92,True,False,Evening
T9619800,2023-09-05 16:22:53.569900,P8728,Vegetables,Groceries,4.39,4,18.44,S4,Los Angeles,C72877,24,F,Cash,1.05,True,False,Afternoon
T8441258,2022-03-20 16:29:34.931047,P7781,Smartphone,Electronics,1090.98,1,1080.07,S18,Los Angeles,C62387,18,M,Debit Card,0.99,False,True,Afternoon
T4469981,2023-06-09 09:20:14.431278,P8726,Sneakers,Clothing,50.78,4,231.56,S15,Chicago,C51847,29,F,Mobile Pay,1.14,True,False,Morning
T6305752,2022-10-16 12:47:42.235853,P9217,Smartwatch,Electronics,1307.05,3,3685.88,S15,Miami,C46209,48,F,Credit Card,0.94,False,True,Afternoon
T6107368,2023-01-15 12:13:07.082669,P2587,Sneakers,Clothing,33.96,3,92.71,S1,Miami,C12322,33,M,Credit Card,0.91,False,True,Afternoon
T7241265,2023-11-18 11:14:45.639648,P1622,Lamp,Home Goods,47.94,4,287.64,S5,Houston,C49670,21,F,Debit Card,1.5,False,True,Morning
T7507352,2022-10-31 10:36:41.182162,P6916,Bedding,Home Goods,25.94,4,96.5,S19,New York,C83131,30,F,Debit Card,0.93,False,False,Morning
T3538153,2023-07-23 18:11:42.340878,P7529,Jacket,Clothing,90.13,5,437.13,S17,New York,C36738,20,F,Debit Card,0.97,False,True,Evening
T6535540,2023-09-30 14:59:34.227241,P6972,Sneakers,Clothing,66.31,1,70.29,S7,Miami,C36729,23,F,Debit Card,1.06,False,True,Afternoon
T7171257,2023-06-06 14:58:52.197416,P8305,Sneakers,Clothing,194.17,3,518.43,S5,Miami,C24028,38,M,Credit Card,0.89,False,False,Afternoon
T3465704,2023-02-06 16:12:48.563062,P5269,Jacket,Clothing,111.61,3,358.27,S5,Chicago,C74153,23,M,Cash,1.07,False,False,Afternoon
T4243133,2022-04-23 10:31:28.493496,P2100,Vegetables,Groceries,4.38,5,22.12,S1,New York,C30795,46,F,Credit Card,1.01,False,True,Morning
T3544850,2023-09-21 17:59:49.554169,P7618,Headphones,Electronics,1431.67,1,1546.2,S19,Chicago,C64634,34,M,Debit Card,1.08,False,False,Afternoon
T2439411,2023-09-04 16:34:38.772280,P8061,Smartwatch,Electronics,719.67,1,777.24,S14,Chicago,C91675,35,M,Debit Card,1.08,True,False,Afternoon
T5346700,2022-12-01 12:41:47.616364,P1973,Jacket,Clothing,146.26,4,1035.52,S15,Chicago,C34647,32,M,Cash,1.77,True,False,Afternoon
T5237432,2022-02-17 14:34:58.094811,P2071,Sneakers,Clothing,27.88,2,56.88,S13,Los Angeles,C68478,42,F,Debit Card,1.02,False,False,Afternoon
T2455662,2023-01-27 12:09:26.042917,P9264,Sneakers,Clothing,128.6,1,132.46,S19,Miami,C40829,42,F,Mobile Pay,1.03,False,False,Afternoon
T9461543,2022-11-11 11:05:01.326006,P7659,Dress,Clothing,29.62,3,153.73,S6,Los Angeles,C64655,38,M,Debit Card,1.73,True,False,Morning
T7514271,2023-04-08 18:33:37.309166,P5049,Milk,Groceries,8.03,1,8.35,S14,New York,C12862,40,F,Credit Card,1.04,True,True,Evening
T3858469,2023-01-28 14:40:16.416656,P2492,Bread,Groceries,8.79,3,28.48,S12,Miami,C65413,32,M,Credit Card,1.08,False,True,Afternoon
T6949531,2023-07-12 15:06:05.308881,P6299,Smartphone,Electronics,1384.43,3,3613.36,S16,Los Angeles,C26937,40,F,Debit Card,0.87,False,False,Afternoon
T6530095,2023-02-27 16:04:32.207144,P9694,Milk,Groceries,10.73,4,39.06,S5,Los Angeles,C37351,31,M,Credit Card,0.91,False,False,Afternoon
T9176609,2023-07-28 10:13:29.750390,P2696,Decor,Home Goods,32.91,3,80.96,S1,New York,C56456,35,M,Debit Card,0.82,False,False,Morning
T3051775,2023-10-21 19:03:48.952225,P5471,T-Shirt,Clothing,104.03,3,315.21,S1,Miami,C28260,32,F,Cash,1.01,True,True,Evening
T2957716,2022-09-30 16:40:44.466824,P4942,Sneakers,Clothing,188.33,4,677.99,S8,Houston,C53817,30,M,Credit Card,0.9,False,False,Afternoon
T9037155,2023-04-16 14:37:38.113959,P2085,Headphones,Electronics,178.97,2,354.36,S19,Miami,C45633,28,M,Debit Card,0.99,False,True,Afternoon
T9445284,2023-12-19 11:13:03.883452,P4275,Lamp,Home Goods,126.5,4,672.98,S20,Los Angeles,C87577,39,F,Debit Card,1.33,False,False,Morning
T7339805,2023-10-16 11:36:38.922436,P4530,Milk,Groceries,11.72,3,33.4,S16,New York,C31914,48,M,Credit Card,0.95,False,False,Morning
T9654217,2023-11-01 12:10:45.931500,P5542,Headphones,Electronics,314.6,3,1623.34,S16,Chicago,C59507,46,M,Credit Card,1.72,True,False,Afternoon
T4198072,2023-06-24 12:28:21.197840,P7349,Dress,Clothing,20.1,2,45.43,S4,Los Angeles,C34978,22,M,Credit Card,1.13,False,True,Afternoon
T8706435,2023-07-05 11:56:15.784011,P8487,Cookware,Home Goods,173.63,1,199.67,S6,New York,C30450,47,F,Credit Card,1.15,True,False,Morning
T5118402,2023-02-26 12:42:50.095213,P1320,Cookware,Home Goods,194.2,2,376.75,S9,New York,C38284,31,M,Mobile Pay,0.97,True,True,Afternoon
T8195610,2022-02-18 12:47:46.336018,P8797,Laptop,Electronics,1072.37,1,1061.65,S3,Houston,C11979,41,F,Credit Card,0.99,False,False,Afternoon
T3767983,2023-12-02 11:32:42.626617,P9460,Sneakers,Clothing,91.77,1,159.68,S18,Chicago,C25895,25,M,Credit Card,1.74,False,True,Morning
T8425505,2022-10-02 15:28:54.080563,P2649,Milk,Groceries,11.47,2,23.4,S3,Miami,C89546,36,M,Debit Card,1.02,True,True,Afternoon
T8872100,2022-10-04 18:56:09.727297,P9252,Sneakers,Clothing,23.75,2,44.65,S13,Chicago,C99851,38,M,Debit Card,0.94,False,False,Evening
T9140993,2023-07-16 12:12:15.365770,P2171,Eggs,Groceries,9.63,2,20.99,S10,Los Angeles,C70973,20,F,Debit Card,1.09,False,True,Afternoon
T5362695,2022-12-03 08:02:49.432784,P5924,T-Shirt,Clothing,72.46,3,321.72,S12,Los Angeles,C60729,41,F,Debit Card,1.48,True,True,Morning
T2873707,2022-05-10 09:03:23.370776,P7280,Lamp,Home Goods,136.93,2,276.6,S8,Chicago,C19757,48,F,Debit Card,1.01,True,False,Morning
T3815562,2022-11-06 15:09:29.963596,P2928,T-Shirt,Clothing,27.12,3,105.77,S14,Chicago,C18957,33,M,Cash,1.3,True,True,Afternoon
T3971305,2023-09-08 16:01:01.522397,P4680,Lamp,Home Goods,236.2,3,651.91,S17,Miami,C54344,48,F,Cash,0.92,False,False,Afternoon
T1322183,2022-02-27 17:14:20.822969,P5727,Tablet,Electronics,558.12,1,563.7,S5,New York,C75257,33,M,Mobile Pay,1.01,False,True,Afternoon
T4703630,2023-02-28 12:11:42.312848,P1532,Milk,Groceries,4.45,3,12.42,S8,Miami,C20181,43,M,Credit Card,0.93,False,False,Afternoon
T6884382,2022-05-11 19:00:29.089953,P9029,Vegetables,Groceries,6.68,1,6.88,S2,Chicago,C51014,18,M,Debit Card,1.03,False,False,Evening
T7852914,2022-07-21 13:47:50.351809,P2372,Jacket,Clothing,100.47,1,82.39,S13,Houston,C46450,59,M,Debit Card,0.82,False,False,Afternoon
T9686333,2023-06-26 13:43:31.412553,P3707,Laptop,Electronics,289.73,3,903.96,S12,New York,C12521,49,M,Debit Card,1.04,False,False,Afternoon
T9317619,2023-06-07 14:37:56.503857,P9333,Bedding,Home Goods,173.11,4,747.84,S19,Houston,C39888,32,M,Credit Card,1.08,True,False,Afternoon
T3142123,2023-01-18 10:27:32.685812,P3727,T-Shirt,Clothing,81.84,3,260.25,S6,Chicago,C52751,18,M,Credit Card,1.06,False,False,Morning
T7424411,2023-09-06 18:14:01.079057,P4503,Bedding,Home Goods,23.81,1,23.57,S4,Los Angeles,C13445,37,F,Credit Card,0.99,False,False,Evening
T9588363,2023-03-08 16:10:18.245335,P5423,Eggs,Groceries,14.76,4,56.09,S14,Miami,C62840,20,F,Credit Card,0.95,False,False,Afternoon
T8085191,2023-05-21 11:45:58.047358,P3616,Smartwatch,Electronics,1002.31,1,962.22,S10,Los Angeles,C29403,39,F,Credit Card,0.96,False,True,Morning
T5538098,2023-08-22 11:38:32.727478,P7415,Jeans,Clothing,38.24,1,39.39,S14,New York,C30051,39,F,Debit Card,1.03,False,False,Morning
T8738371,2022-08-19 14:21:05.374548,P8788,Jacket,Clothing,97.92,1,84.21,S12,Houston,C59012,25,M,Credit Card,0.86,True,False,Afternoon
T9958616,2022-03-27 09:38:08.345303,P4737,Chair,Home Goods,134.56,4,500.56,S4,Los Angeles,C42173,46,M,Credit Card,0.93,False,True,Morning
T6684544,2023-12-26 18:43:14.829442,P1372,Chair,Home Goods,271.31,1,415.1,S16,Chicago,C82078,43,F,Debit Card,1.53,True,False,Evening
T3334329,2023-08-09 18:23:22.894204,P5549,Vegetables,Groceries,7.78,2,14.78,S10,New York,C66986,44,F,Credit Card,0.95,False,False,Evening
T6607262,2023-05-25 12:37:52.413710,P4724,Vegetables,Groceries,10.64,2,22.34,S12,Houston,C33797,35,M,Credit Card,1.05,False,False,Afternoon
T9498936,2022-09-24 17:51:27.427044,P1326,Laptop,Electronics,379.78,1,402.57,S12,Chicago,C32065,20,F,Credit Card,1.06,False,True,Afternoon
T9361316,2022-01-03 13:59:31.164941,P6189,Eggs,Groceries,11.33,1,12.01,S15,Houston,C11737,44,F,Mobile Pay,1.06,False,False,Afternoon
T5807352,2022-04-22 20:26:00.003668,P7305,Smartphone,Electronics,1455.26,3,4234.81,S11,Miami,C50371,32,M,Credit Card,0.97,False,False,Evening
T8909221,2022-09-18 10:42:05.254226,P1377,Lamp,Home Goods,398.55,1,362.68,S19,New York,C33827,21,F,Credit Card,0.91,False,True,Morning
T7920012,2023-05-22 13:48:15.318713,P2895,Eggs,Groceries,3.06,3,9.36,S13,Houston,C50469,48,M,Cash,1.02,False,False,Afternoon
T7008737,2022-07-23 11:05:21.234588,P3244,Vegetables,Groceries,13.87,1,12.9,S14,New York,C61845,55,M,Credit Card,0.93,False,True,Morning
T8494202,2023-02-26 16:22:38.181460,P6962,Milk,Groceries,3.3,5,16.83,S20,Houston,C20633,34,M,Credit Card,1.02,True,True,Afternoon
T1017516,2022-10-15 17:59:51.778069,P3528,Vegetables,Groceries,13.12,1,13.51,S8,Los Angeles,C11272,56,F,Cash,1.03,False,True,Afternoon
T3338872,2023-05-11 18:57:12.960264,P1186,T-Shirt,Clothing,104.31,3,322.32,S15,Houston,C69115,35,F,Debit Card,1.03,False,False,Evening
T7487023,2023-10-16 18:02:22.381177,P6804,Bread,Groceries,2.0,2,3.88,S18,New York,C96070,31,F,Debit Card,0.97,False,False,Evening
T1780151,2022-12-26 17:19:24.035329,P7477,Fruits,Groceries,3.9,4,23.56,S15,Miami,C27497,28,F,Debit Card,1.51,False,False,Afternoon
T2279763,2023-02-28 14:48:08.851887,P3836,Sneakers,Clothing,78.73,5,377.9,S6,Los Angeles,C53092,51,M,Credit Card,0.96,True,False,Afternoon
T1712194,2023-07-01 10:39:59.823597,P7594,Dress,Clothing,125.55,4,522.29,S3,Houston,C40196,27,M,Credit Card,1.04,False,True,Morning
T9717018,2023-12-29 11:07:28.187906,P3376,Vegetables,Groceries,8.21,2,21.84,S8,Houston,C82441,42,M,Debit Card,1.33,False,False,Morning
T9820032,2022-08-15 10:36:27.904824,P5015,Lamp,Home Goods,90.57,5,393.98,S5,New York,C45247,29,F,Credit Card,0.87,False,False,Morning
T8090792,2023-06-19 10:33:36.113466,P4693,Bread,Groceries,12.93,3,38.4,S20,Los Angeles,C85107,30,M,Debit Card,0.99,False,False,Morning
T2717251,2023-05-19 16:43:24.808502,P6072,Jacket,Clothing,37.29,2,79.8,S17,Chicago,C45939,45,F,Credit Card,1.07,False,False,Afternoon
T4387423,2022-12-15 15:52:08.592413,P7785,Eggs,Groceries,10.61,2,37.35,S16,New York,C10501,31,F,Credit Card,1.76,False,False,Afternoon
T7846630,2023-02-21 10:16:19.833497,P9217,Chair,Home Goods,201.93,3,551.27,S9,Chicago,C69466,30,M,Debit Card,0.91,False,False,Morning
T8040319,2023-05-24 11:16:45.241904,P4989,Decor,Home Goods,442.17,2,884.34,S6,New York,C13245,46,M,Credit Card,1.0,False,False,Morning
T1836179,2023-09-13 14:57:06.364868,P2308,Chair,Home Goods,315.83,1,325.3,S12,Miami,C92781,50,F,Debit Card,1.03,True,False,Afternoon
T8374928,2023-04-01 13:51:14.954637,P3765,Milk,Groceries,14.75,2,32.45,S10,Chicago,C30081,41,F,Credit Card,1.1,False,True,Afternoon
T1594722,2023-12-09 12:42:23.238811,P1836,Eggs,Groceries,12.59,5,81.84,S12,Los Angeles,C34987,28,F,Credit Card,1.3,False,True,Afternoon
T3247600,2022-10-10 18:48:19.100291,P1074,Headphones,Electronics,1010.4,1,1040.71,S3,New York,C53628,29,F,Debit Card,1.03,True,False,Evening
T3936300,2022-12-25 13:27:25.628598,P2468,Fruits,Groceries,9.03,4,54.9,S17,Houston,C67662,35,F,Credit Card,1.52,True,True,Afternoon
T1177215,2022-03-26 12:52:56.723790,P8766,Smartphone,Electronics,322.37,1,293.36,S14,Houston,C70181,38,M,Credit Card,0.91,True,True,Afternoon
T8123080,2022-02-13 08:01:21.815422,P4131,Jacket,Clothing,15.23,5,78.43,S5,Los Angeles,C68343,25,M,Credit Card,1.03,False,True,Morning
T3819926,2022-10-13 11:11:34.322110,P7158,Fruits,Groceries,13.52,2,26.5,S7,New York,C17735,42,M,Debit Card,0.98,False,False,Morning
T6880395,2023-06-21 18:07:39.593174,P3340,Eggs,Groceries,12.63,3,40.16,S7,Houston,C92237,35,F,Credit Card,1.06,False,False,Evening
T2815728,2022-09-25 14:18:57.139045,P7433,Jacket,Clothing,117.62,1,118.8,S12,Houston,C55641,18,M,Credit Card,1.01,False,True,Afternoon
T9211743,2022-05-01 14:16:36.591400,P1209,Decor,Home Goods,78.9,2,142.02,S17,Miami,C93192,25,F,Credit Card,0.9,True,True,Afternoon
T8661610,2023-01-27 16:37:56.456877,P7427,Milk,Groceries,7.25,3,20.23,S4,Houston,C71022,29,F,Credit Card,0.93,False,False,Afternoon
T1905352,2023-08-22 13:37:27.807362,P3340,Smartwatch,Electronics,1132.42,1,1189.04,S13,New York,C87125,34,F,Cash,1.05,True,False,Afternoon
T8959915,2022-02-04 11:18:48.532658,P1072,Chair,Home Goods,20.07,5,109.38,S18,Chicago,C72694,53,M,Credit Card,1.09,True,False,Morning
T8782633,2023-10-11 18:48:20.970521,P5357,Headphones,Electronics,895.54,3,2713.49,S19,Los Angeles,C67058,37,M,Debit Card,1.01,False,False,Evening
T7041304,2023-05-31 11:41:18.239727,P8812,Chair,Home Goods,319.74,1,342.12,S3,Miami,C38977,26,M,Credit Card,1.07,False,False,Morning
T9551564,2022-08-14 09:50:30.525696,P8751,T-Shirt,Clothing,23.4,3,71.6,S5,Chicago,C83707,37,F,Credit Card,1.02,False,True,Morning
T1440173,2023-06-09 16:56:58.291104,P4591,Eggs,Groceries,12.34,4,49.36,S18,New York,C19553,31,F,Debit Card,1.0,False,False,Afternoon
T6083194,2022-01-27 17:01:43.762127,P1969,Tablet,Electronics,121.31,1,133.44,S20,Los Angeles,C31227,38,M,Mobile Pay,1.1,False,False,Afternoon
T4988376,2023-09-02 11:18:24.927392,P2858,T-Shirt,Clothing,39.9,5,181.55,S1,Houston,C17932,40,M,Mobile Pay,0.91,False,True,Morning
T1578715,2022-11-30 14:46:55.859410,P1883,Tablet,Electronics,808.38,2,2489.81,S13,Los Angeles,C10270,47,F,Credit Card,1.54,False,False,Afternoon
T3510988,2023-01-21 15:11:14.244048,P1698,Fruits,Groceries,3.96,4,15.05,S7,Miami,C48671,34,M,Debit Card,0.95,False,True,Afternoon
T6670262,2022-08-20 11:42:24.241390,P2783,Smartwatch,Electronics,773.45,1,618.76,S11,Miami,C58219,51,F,Credit Card,0.8,False,True,Morning
T2405567,2022-10-20 11:56:52.056285,P4229,Eggs,Groceries,12.12,5,57.57,S2,New York,C11107,44,F,Credit Card,0.95,False,False,Morning
T4961077,2022-10-16 12:24:23.631410,P7703,T-Shirt,Clothing,197.36,4,797.33,S7,Houston,C13649,27,M,Mobile Pay,1.01,False,True,Afternoon
T7592333,2022-10-09 16:50:19.392633,P3553,Cookware,Home Goods,94.02,2,206.84,S19,Los Angeles,C84756,57,M,Cash,1.1,False,True,Afternoon
T1756903,2022-01-29 18:01:43.258653,P9330,Decor,Home Goods,257.16,1,264.87,S11,Los Angeles,C58739,38,M,Credit Card,1.03,False,True,Evening
T3720734,2023-09-09 08:51:30.538858,P8604,Decor,Home Goods,160.81,5,884.46,S17,New York,C33322,26,F,Debit Card,1.1,False,True,Morning
T7336930,2023-02-18 19:21:12.232648,P3360,Bread,Groceries,4.53,5,22.65,S5,Chicago,C67148,51,F,Credit Card,1.0,False,True,Evening
T9825978,2022-03-24 12:57:41.860983,P8185,Laptop,Electronics,212.47,2,454.69,S4,New York,C96867,55,M,Credit Card,1.07,False,False,Afternoon
T7152633,2022-11-18 17:28:51.049912,P9244,Smartwatch,Electronics,848.11,3,3612.95,S3,Miami,C61313,34,M,Credit Card,1.42,True,False,Afternoon
T9005699,2023-05-17 13:53:29.487704,P7035,Headphones,Electronics,380.84,2,830.23,S13,Los Angeles,C61943,29,M,Debit Card,1.09,False,False,Afternoon
T1933501,2023-09-19 14:43:18.870055,P6523,Smartwatch,Electronics,1144.7,1,1167.59,S16,Miami,C69550,33,M,Debit Card,1.02,True,False,Afternoon
T3695199,2022-01-06 12:30:30.611816,P3348,Laptop,Electronics,793.35,1,769.55,S1,Chicago,C71289,42,F,Cash,0.97,False,False,Afternoon
T7896248,2023-01-25 13:39:50.682859,P8765,Headphones,Electronics,737.05,2,1370.91,S19,Houston,C74752,47,F,Debit Card,0.93,False,False,Afternoon
T8961609,2023-02-07 17:08:09.021950,P6741,Sneakers,Clothing,172.88,3,529.01,S12,Houston,C29710,40,M,Credit Card,1.02,False,False,Afternoon
T6702499,2022-09-17 11:44:11.305701,P9700,Dress,Clothing,84.16,3,260.05,S7,Miami,C88815,36,M,Mobile Pay,1.03,True,True,Morning
T7223600,2022-09-19 14:25:12.941183,P9589,Smartwatch,Electronics,1453.5,1,1569.78,S3,New York,C82108,49,M,Credit Card,1.08,False,False,Afternoon
T4326162,2022-04-19 10:10:49.532059,P8121,Sneakers,Clothing,137.02,1,135.65,S4,Houston,C36354,31,F,Credit Card,0.99,False,False,Morning
T6447623,2022-08-09 17:06:44.571735,P2173,Sneakers,Clothing,112.43,2,231.61,S9,Chicago,C47362,45,M,Credit Card,1.03,True,False,Afternoon
T1417553,2023-11-18 10:27:50.609949,P4629,Fruits,Groceries,11.94,3,62.69,S16,Miami,C19397,32,F,Debit Card,1.75,False,True,Morning
T5627383,2023-03-18 16:57:42.360194,P3874,Sneakers,Clothing,129.06,1,127.77,S4,Los Angeles,C52758,39,M,Cash,0.99,False,True,Afternoon
T4205918,2022-10-17 09:21:57.590365,P7103,Smartwatch,Electronics,1479.91,1,1539.11,S7,Miami,C50323,33,F,Debit Card,1.04,False,False,Morning
T4125072,2023-09-29 14:15:14.266582,P2205,T-Shirt,Clothing,47.22,3,137.41,S10,Houston,C36030,34,F,Debit Card,0.97,False,False,Afternoon
T3069452,2022-02-23 13:55:49.007552,P2224,Bread,Groceries,12.41,5,61.43,S14,Los Angeles,C52443,31,F,Debit Card,0.99,False,False,Afternoon
T5072008,2023-01-25 09:31:02.505454,P3566,Vegetables,Groceries,10.07,5,46.32,S7,Los Angeles,C39868,48,F,Debit Card,0.92,False,False,Morning
T5856694,2023-02-21 11:46:20.956194,P5137,Jacket,Clothing,137.03,1,124.7,S7,Miami,C91615,27,M,Debit Card,0.91,False,False,Morning
T7803678,2022-06-23 10:53:50.147217,P6278,Milk,Groceries,12.14,1,11.05,S16,Miami,C33464,27,F,Debit Card,0.91,False,False,Morning
T9634915,2022-08-29 18:16:45.978988,P2264,Fruits,Groceries,8.44,4,33.42,S1,Los Angeles,C59007,56,F,Credit Card,0.99,False,False,Evening
T8806648,2022-05-04 09:45:02.350192,P3568,Vegetables,Groceries,5.2,2,9.67,S16,Chicago,C94439,44,F,Cash,0.93,False,False,Morning
T7988354,2023-09-12 12:25:27.872280,P2245,Jacket,Clothing,149.97,1,149.97,S16,New York,C79865,18,F,Cash,1.0,True,False,Afternoon
T1334735,2022-10-11 14:52:58.516570,P6107,Cookware,Home Goods,34.45,3,112.65,S18,Los Angeles,C99643,29,F,Credit Card,1.09,False,False,Afternoon
T2439553,2023-11-26 11:12:23.669955,P2199,Headphones,Electronics,1339.44,1,2156.5,S18,Los Angeles,C30203,18,F,Credit Card,1.61,False,True,Morning
T9793723,2023-11-16 08:02:02.597777,P1846,Laptop,Electronics,1162.52,1,1406.65,S9,New York,C89640,25,F,Credit Card,1.21,False,False,Morning
T2337246,2022-02-13 12:23:59.458740,P4094,Smartwatch,Electronics,117.35,3,383.73,S13,New York,C65209,18,F,Credit Card,1.09,False,True,Afternoon
T9313734,2022-06-18 18:46:16.078599,P5067,Decor,Home Goods,333.71,1,380.43,S5,Chicago,C80787,33,F,Credit Card,1.14,False,True,Evening
T4904973,2023-10-25 19:41:23.171208,P9402,T-Shirt,Clothing,33.55,4,139.57,S15,New York,C84002,23,M,Credit Card,1.04,False,False,Evening
T7868474,2023-02-19 20:29:56.776311,P4490,Chair,Home Goods,184.05,4,743.56,S15,Houston,C41414,35,F,Credit Card,1.01,True,True,Evening
T4989599,2022-04-07 10:47:43.038301,P3115,Smartphone,Electronics,621.12,1,621.12,S16,Chicago,C33604,18,M,Debit Card,1.0,True,False,Morning
T6143044,2023-01-23 09:05:56.176042,P1068,Bread,Groceries,11.81,5,57.28,S11,Miami,C15569,35,F,Debit Card,0.97,False,False,Morning
T2513451,2022-07-28 20:17:10.537187,P6852,Milk,Groceries,9.9,5,57.91,S17,Miami,C38499,30,F,Cash,1.17,False,False,Evening
T3512909,2022-03-08 15:10:35.972438,P2518,Laptop,Electronics,464.57,1,455.28,S1,Miami,C33792,50,M,Debit Card,0.98,False,False,Afternoon
T2910609,2022-05-07 11:57:02.257873,P2575,Chair,Home Goods,278.7,1,250.83,S19,New York,C63436,49,F,Credit Card,0.9,True,True,Morning
T6440348,2022-10-15 20:00:57.450275,P4562,Bread,Groceries,6.43,5,31.83,S5,Los Angeles,C73368,42,M,Credit Card,0.99,False,True,Evening
T7942900,2023-09-02 18:27:56.587548,P8889,Vegetables,Groceries,3.39,1,3.53,S14,Miami,C57747,31,F,Cash,1.04,False,True,Evening
T9752537,2023-03-14 13:18:26.677386,P3002,Vegetables,Groceries,14.7,5,77.91,S20,New York,C93100,54,F,Debit Card,1.06,False,False,Afternoon
T4507448,2022-04-27 17:31:39.307532,P8464,Lamp,Home Goods,469.57,1,455.48,S12,New York,C70065,19,F,Credit Card,0.97,False,False,Afternoon
T4191702,2022-05-01 10:30:24.900860,P1217,Bread,Groceries,8.28,5,43.47,S9,Houston,C55046,20,F,Cash,1.05,False,True,Morning
T1454526,2023-02-18 20:48:13.065827,P8722,Decor,Home Goods,181.15,5,860.46,S6,New York,C62693,34,F,Cash,0.95,True,True,Evening
T7659022,2023-03-21 18:47:18.310239,P5777,Bedding,Home Goods,218.18,5,1047.26,S16,Los Angeles,C82967,57,F,Mobile Pay,0.96,True,False,Evening
T2501742,2022-08-13 11:26:57.627247,P9509,Fruits,Groceries,14.39,5,72.67,S1,Houston,C84061,32,M,Credit Card,1.01,False,True,Morning
T6380911,2022-12-14 10:28:55.912178,P2757,Dress,Clothing,77.65,1,131.23,S14,Houston,C60249,33,F,Debit Card,1.69,True,False,Morning
T1042409,2023-06-30 19:41:03.825145,P4999,Dress,Clothing,157.34,4,736.35,S12,Miami,C21074,20,F,Credit Card,1.17,False,False,Evening
T3681575,2023-06-06 11:17:57.543131,P7720,Lamp,Home Goods,174.45,1,198.87,S11,Houston,C25844,44,M,Cash,1.14,False,False,Morning
T9638494,2022-07-06 20:34:33.610493,P8204,Lamp,Home Goods,122.66,3,404.78,S10,Houston,C88008,44,M,Credit Card,1.1,False,False,Evening
T9363332,2022-03-29 10:41:01.769188,P1535,Sneakers,Clothing,27.27,2,58.9,S11,Houston,C78014,42,F,Debit Card,1.08,False,False,Morning
T6178361,2022-08-05 14:35:27.795337,P7555,Jeans,Clothing,15.8,3,54.98,S20,New York,C65708,28,F,Debit Card,1.16,False,False,Afternoon
T5429812,2022-09-02 11:20:57.326631,P1214,Jacket,Clothing,61.59,3,188.47,S18,Los Angeles,C34708,27,F,Debit Card,1.02,False,False,Morning
T6007670,2022-08-05 10:21:05.715263,P6047,Jeans,Clothing,28.81,2,55.32,S4,Houston,C28273,22,M,Credit Card,0.96,False,False,Morning
T5223121,2023-06-25 13:16:59.707745,P9152,Dress,Clothing,57.5,5,336.38,S15,New York,C94482,35,F,Mobile Pay,1.17,False,True,Afternoon
T4945817,2022-08-14 10:39:29.282942,P6362,Lamp,Home Goods,146.06,1,138.76,S18,Miami,C44311,24,F,Credit Card,0.95,False,True,Morning
T3207177,2022-10-31 14:35:24.564495,P8801,Headphones,Electronics,667.1,1,707.13,S5,Miami,C10913,23,F,Debit Card,1.06,False,False,Afternoon
T2590163,2023-02-28 12:22:19.370300,P1329,Smartphone,Electronics,316.32,2,638.97,S8,Miami,C17285,30,F,Cash,1.01,True,False,Afternoon
T6027467,2022-10-18 18:33:06.621446,P5342,Laptop,Electronics,339.07,1,366.2,S9,Miami,C48711,30,F,Cash,1.08,False,False,Evening
T5047112,2022-05-16 16:42:51.508622,P5962,Cookware,Home Goods,334.98,2,643.16,S15,New York,C85546,29,M,Credit Card,0.96,False,False,Afternoon
T5821836,2023-09-19 19:08:08.543628,P6443,Laptop,Electronics,457.63,1,453.05,S2,Miami,C28249,39,M,Credit Card,0.99,False,False,Evening
T3457691,2023-04-27 10:05:52.671740,P5924,Eggs,Groceries,3.37,2,6.81,S15,New York,C57560,35,M,Credit Card,1.01,False,False,Morning
T1702449,2023-11-15 16:15:14.387709,P9855,Fruits,Groceries,12.75,5,107.74,S7,Miami,C42945,32,M,Cash,1.69,True,False,Afternoon
T7686223,2022-05-19 14:31:06.076711,P9885,Smartphone,Electronics,748.24,1,808.1,S20,Los Angeles,C34443,36,F,Credit Card,1.08,False,False,Afternoon
T6987084,2022-03-13 18:29:46.781771,P9215,Jeans,Clothing,170.66,5,853.3,S17,New York,C37880,25,M,Mobile Pay,1.0,False,True,Evening
T6977867,2023-11-29 08:02:14.491987,P6192,Smartwatch,Electronics,1045.5,1,1275.51,S19,New York,C17436,36,M,Debit Card,1.22,False,False,Morning
T2041726,2023-04-02 19:20:28.201023,P4626,Smartwatch,Electronics,511.45,1,511.45,S10,New York,C53816,36,F,Credit Card,1.0,False,True,Evening
